5.983547977061376422e-01 4.344569823044364121e-02 5.964228864384011342e-01 7.067825484909699973e-01 7.452651012744095915e-01 -5.786967615992055780e-01 -9.309986791354969426e-01 1.383824039177792287e-01 9.007298877152880578e-02 -8.826990508344225717e-01 9.900539480613717025e-01 -1.017819404509052728e-01 8.941040402063906711e-01 9.024390808725537561e-01
5.917486234190953986e-01 5.279101919629376471e-01 -8.535848634344949115e-01 8.281596244204936230e-01 8.454155722016272190e-01 9.329127143648152654e-01 -6.007632145358148268e-01 5.752893023771348258e-01 7.340902315101864861e-01 -1.967143860926650056e-01 2.244570594283312737e-01 -8.594625507396498332e-01 7.720012377149072513e-01 6.451322809295851890e-01
4.182829501900373614e-01 7.275621396430946852e-01 -1.429883273722711845e-01 5.418206544194239527e-01 9.600063525065303249e-01 -9.462769382633084980e-02 -1.309570537465840623e-01 -3.464910240252132567e-01 5.162155152163239169e-01 -7.624261576592801237e-01 -1.860333198920429698e-01 -5.109108654669949345e-01 3.370602586369679798e-01 -3.752571821912376038e-02
-1.763397722748876184e-01 2.022069519938394233e-01 -8.319963292236347563e-01 -3.714686292709326043e-01 -6.536915895866601822e-02 -8.891899121628039637e-01 5.127561454065989732e-01 1.259006506563318251e-01 7.353466515728122044e-01 -7.988560587657522749e-01 1.527165710921520869e-01 -7.235000805383493550e-01 2.938576552133451703e-01 5.060826339838386811e-01
-5.566117075896421795e-01 -9.741179414790817059e-01 -7.687510929827809925e-01 4.071814219772431631e-01 -4.472745356203298162e-01 -2.140687727913599403e-01 -9.344616964189607078e-01 -7.146847625781209690e-01 7.667743934226267655e-02 4.955346945072305331e-01 -1.079761877070695153e-01 9.314416499108635339e-01 -7.510244754265364975e-01 8.763899825846999114e-02
9.130098560956563247e-01 8.168037254920241796e-01 2.035065084992591089e-01 9.190644180874498748e-01 8.411970571829230359e-02 -5.523556898830417339e-02 2.497786226966478562e-01 4.718862203799276678e-01 -7.227217226660713756e-01 -3.764892148201479660e-01 1.770072655317918020e-01 2.489864661903522514e-01 8.914015370030845542e-01 5.271868511997210849e-01
